ward_no,ward_name,date,latitude,longitude,temperature_max,temperature_min,humidity_max,precipitation_sum,Population
5,Yelahanka Satellite Town,24-05-2025,13.09134489,77.58771611,26.5,21.3,91,3.2,40396
5,Yelahanka Satellite Town,25-05-2025,13.09134489,77.58771611,28,20.6,96,10.2,40396
5,Yelahanka Satellite Town,26-05-2025,13.09134489,77.58771611,26.5,20.5,96,8.1,40396
5,Yelahanka Satellite Town,27-05-2025,13.09134489,77.58771611,27.5,20.4,92,2.8,40396
5,Yelahanka Satellite Town,28-05-2025,13.09134489,77.58771611,27.5,21,92,3.6,40396
5,Yelahanka Satellite Town,29-05-2025,13.09134489,77.58771611,26.8,20.9,96,8.2,40396
5,Yelahanka Satellite Town,30-05-2025,13.09134489,77.58771611,24.9,20.6,97,1.5,40396
5,Yelahanka Satellite Town,31-05-2025,13.09134489,77.58771611,30,20.9,93,0,40396
17,Shettihalli,01-04-2025,13.06446412,77.5134929,33.2,19.9,87,0,42639
17,Shettihalli,02-04-2025,13.06446412,77.5134929,32.9,20.5,90,0.2,42639
17,Shettihalli,03-04-2025,13.06446412,77.5134929,32.9,20.6,88,3.6,42639
17,Shettihalli,04-04-2025,13.06446412,77.5134929,29.4,19.6,95,1.9,42639
17,Shettihalli,05-04-2025,13.06446412,77.5134929,31.3,19.7,95,0.1,42639
17,Shettihalli,06-04-2025,13.06446412,77.5134929,32.4,20.9,90,0,42639
17,Shettihalli,07-04-2025,13.06446412,77.5134929,34.6,21.1,95,0,42639
17,Shettihalli,08-04-2025,13.06446412,77.5134929,34.4,20.1,90,0,42639
17,Shettihalli,09-04-2025,13.06446412,77.5134929,33,19.8,82,0,42639
17,Shettihalli,10-04-2025,13.06446412,77.5134929,32.7,20.9,88,0.2,42639
17,Shettihalli,11-04-2025,13.06446412,77.5134929,33.7,20.9,85,1.6,42639
17,Shettihalli,12-04-2025,13.06446412,77.5134929,33.5,21,83,0.4,42639
17,Shettihalli,13-04-2025,13.06446412,77.5134929,32.5,21.3,74,0.3,42639
17,Shettihalli,14-04-2025,13.06446412,77.5134929,34.1,22,70,0,42639
17,Shettihalli,15-04-2025,13.06446412,77.5134929,33,21.2,81,0,42639
17,Shettihalli,16-04-2025,13.06446412,77.5134929,33.7,21.9,89,1.8,42639
17,Shettihalli,17-04-2025,13.06446412,77.5134929,33.2,21.2,80,0.1,42639
17,Shettihalli,18-04-2025,13.06446412,77.5134929,33.5,21.5,85,0.6,42639
17,Shettihalli,19-04-2025,13.06446412,77.5134929,32.5,21.1,89,0,42639
17,Shettihalli,20-04-2025,13.06446412,77.5134929,33.7,21.2,90,1.3,42639
17,Shettihalli,21-04-2025,13.06446412,77.5134929,34,20.6,94,0,42639
17,Shettihalli,22-04-2025,13.06446412,77.5134929,34.4,22,69,0,42639
17,Shettihalli,23-04-2025,13.06446412,77.5134929,34.8,21.6,76,0,42639
17,Shettihalli,24-04-2025,13.06446412,77.5134929,36.2,21.1,93,0,42639
17,Shettihalli,25-04-2025,13.06446412,77.5134929,35.1,21.9,88,0,42639
17,Shettihalli,26-04-2025,13.06446412,77.5134929,34.1,22.4,83,0,42639
17,Shettihalli,27-04-2025,13.06446412,77.5134929,34,21.9,85,0,42639
17,Shettihalli,28-04-2025,13.06446412,77.5134929,33.1,21.9,90,0,42639
17,Shettihalli,29-04-2025,13.06446412,77.5134929,34.1,22.3,84,0.1,42639
17,Shettihalli,30-04-2025,13.06446412,77.5134929,34.4,22.6,75,0.8,42639
17,Shettihalli,01-05-2025,13.06446412,77.5134929,34.5,23.6,66,0.2,42639
17,Shettihalli,02-05-2025,13.06446412,77.5134929,33.9,21.9,86,1.1,42639
17,Shettihalli,03-05-2025,13.06446412,77.5134929,34.3,21.4,92,1.4,42639
17,Shettihalli,04-05-2025,13.06446412,77.5134929,33.8,21.4,94,0.4,42639
17,Shettihalli,05-05-2025,13.06446412,77.5134929,34.8,21.9,87,0,42639
17,Shettihalli,06-05-2025,13.06446412,77.5134929,33.8,20.8,95,0,42639
17,Shettihalli,07-05-2025,13.06446412,77.5134929,33.6,20.6,81,0.1,42639
17,Shettihalli,08-05-2025,13.06446412,77.5134929,32.4,21.6,82,0,42639
17,Shettihalli,09-05-2025,13.06446412,77.5134929,32.5,20.4,81,0.5,42639
17,Shettihalli,10-05-2025,13.06446412,77.5134929,31.7,21.5,78,1.7,42639
17,Shettihalli,11-05-2025,13.06446412,77.5134929,32,20.6,83,5.8,42639
17,Shettihalli,12-05-2025,13.06446412,77.5134929,31.5,20.9,93,2.5,42639
17,Shettihalli,13-05-2025,13.06446412,77.5134929,33.2,20.6,97,2.7,42639
17,Shettihalli,14-05-2025,13.06446412,77.5134929,31.9,20.8,93,1.6,42639
17,Shettihalli,15-05-2025,13.06446412,77.5134929,32.9,21.1,96,1.1,42639
17,Shettihalli,16-05-2025,13.06446412,77.5134929,31.3,21.3,96,2.8,42639
17,Shettihalli,17-05-2025,13.06446412,77.5134929,29.7,21.1,96,26.7,42639
17,Shettihalli,18-05-2025,13.06446412,77.5134929,29.5,20.6,98,12.1,42639
17,Shettihalli,19-05-2025,13.06446412,77.5134929,28.4,21.3,98,16,42639
17,Shettihalli,20-05-2025,13.06446412,77.5134929,27.1,20.9,98,18.2,42639
17,Shettihalli,21-05-2025,13.06446412,77.5134929,26.6,20.7,97,4.4,42639
17,Shettihalli,22-05-2025,13.06446412,77.5134929,29,19.7,94,0.1,42639
17,Shettihalli,23-05-2025,13.06446412,77.5134929,28.6,20.6,96,4.7,42639
17,Shettihalli,24-05-2025,13.06446412,77.5134929,26,21.1,93,5,42639
17,Shettihalli,25-05-2025,13.06446412,77.5134929,27.1,20.5,97,8.4,42639
17,Shettihalli,26-05-2025,13.06446412,77.5134929,25.5,20.4,98,15.4,42639
17,Shettihalli,27-05-2025,13.06446412,77.5134929,26.5,20.5,93,2.4,42639
17,Shettihalli,28-05-2025,13.06446412,77.5134929,26.8,21,92,2.1,42639
17,Shettihalli,29-05-2025,13.06446412,77.5134929,26,20.8,95,7.5,42639
17,Shettihalli,30-05-2025,13.06446412,77.5134929,24.3,20.5,97,2.2,42639
17,Shettihalli,31-05-2025,13.06446412,77.5134929,29.6,20.9,94,0.1,42639
20,Mallasandra,01-04-2025,13.0548038,77.51526433,33,19.8,87,0,37855
20,Mallasandra,02-04-2025,13.0548038,77.51526433,32.7,20.3,90,0.2,37855
20,Mallasandra,03-04-2025,13.0548038,77.51526433,32.7,20.5,88,3.6,37855
20,Mallasandra,04-04-2025,13.0548038,77.51526433,29.2,19.5,95,1.9,37855
20,Mallasandra,05-04-2025,13.0548038,77.51526433,31.1,19.6,95,0.1,37855
20,Mallasandra,06-04-2025,13.0548038,77.51526433,32.2,20.7,90,0,37855
20,Mallasandra,07-04-2025,13.0548038,77.51526433,34.5,20.9,95,0,37855
20,Mallasandra,08-04-2025,13.0548038,77.51526433,34.2,19.9,90,0,37855
20,Mallasandra,09-04-2025,13.0548038,77.51526433,32.9,19.6,82,0,37855
20,Mallasandra,10-04-2025,13.0548038,77.51526433,32.6,20.8,88,0.2,37855
20,Mallasandra,11-04-2025,13.0548038,77.51526433,33.5,20.7,85,1.6,37855
20,Mallasandra,12-04-2025,13.0548038,77.51526433,33.3,20.9,83,0.4,37855
20,Mallasandra,13-04-2025,13.0548038,77.51526433,32.3,21.1,74,0.3,37855
20,Mallasandra,14-04-2025,13.0548038,77.51526433,33.9,21.9,70,0,37855
20,Mallasandra,15-04-2025,13.0548038,77.51526433,32.9,21,81,0,37855
20,Mallasandra,16-04-2025,13.0548038,77.51526433,33.6,21.8,89,1.8,37855
20,Mallasandra,17-04-2025,13.0548038,77.51526433,33.1,21,80,0.1,37855
20,Mallasandra,18-04-2025,13.0548038,77.51526433,33.3,21.4,85,0.6,37855
20,Mallasandra,19-04-2025,13.0548038,77.51526433,32.3,21,89,0,37855
20,Mallasandra,20-04-2025,13.0548038,77.51526433,33.5,21.1,90,1.3,37855
20,Mallasandra,21-04-2025,13.0548038,77.51526433,33.9,20.4,94,0,37855
20,Mallasandra,22-04-2025,13.0548038,77.51526433,34.3,21.9,69,0,37855
20,Mallasandra,23-04-2025,13.0548038,77.51526433,34.6,21.4,76,0,37855
20,Mallasandra,24-04-2025,13.0548038,77.51526433,36.1,20.9,93,0,37855
20,Mallasandra,25-04-2025,13.0548038,77.51526433,35,21.8,88,0,37855
20,Mallasandra,26-04-2025,13.0548038,77.51526433,34,22.2,83,0,37855
20,Mallasandra,27-04-2025,13.0548038,77.51526433,33.9,21.8,85,0,37855
20,Mallasandra,28-04-2025,13.0548038,77.51526433,33,21.7,90,0,37855
20,Mallasandra,29-04-2025,13.0548038,77.51526433,33.9,22.2,84,0.1,37855
20,Mallasandra,30-04-2025,13.0548038,77.51526433,34.3,22.5,75,0.8,37855
20,Mallasandra,01-05-2025,13.0548038,77.51526433,34.4,23.5,66,0.2,37855
20,Mallasandra,02-05-2025,13.0548038,77.51526433,33.7,21.8,86,1.1,37855
20,Mallasandra,03-05-2025,13.0548038,77.51526433,34.2,21.2,92,1.4,37855
20,Mallasandra,04-05-2025,13.0548038,77.51526433,33.7,21.3,94,0.4,37855
20,Mallasandra,05-05-2025,13.0548038,77.51526433,34.7,21.8,87,0,37855
20,Mallasandra,06-05-2025,13.0548038,77.51526433,33.7,20.6,95,0,37855
20,Mallasandra,07-05-2025,13.0548038,77.51526433,33.4,20.5,81,0.1,37855
20,Mallasandra,08-05-2025,13.0548038,77.51526433,32.3,21.4,81,0,37855
20,Mallasandra,09-05-2025,13.0548038,77.51526433,32.3,20.3,81,0.5,37855
20,Mallasandra,10-05-2025,13.0548038,77.51526433,31.6,21.3,78,1.7,37855
20,Mallasandra,11-05-2025,13.0548038,77.51526433,31.9,20.5,83,5.8,37855
20,Mallasandra,12-05-2025,13.0548038,77.51526433,31.3,20.7,93,2.5,37855
20,Mallasandra,13-05-2025,13.0548038,77.51526433,33.1,20.4,97,2.7,37855
20,Mallasandra,14-05-2025,13.0548038,77.51526433,31.8,20.7,93,1.6,37855
20,Mallasandra,15-05-2025,13.0548038,77.51526433,32.8,20.9,95,1.1,37855
20,Mallasandra,16-05-2025,13.0548038,77.51526433,31.1,21.2,96,2.8,37855
20,Mallasandra,17-05-2025,13.0548038,77.51526433,29.6,21,96,26.7,37855
20,Mallasandra,18-05-2025,13.0548038,77.51526433,29.3,20.5,98,12.1,37855
20,Mallasandra,19-05-2025,13.0548038,77.51526433,28.2,21.2,98,16,37855
20,Mallasandra,20-05-2025,13.0548038,77.51526433,27,20.8,98,18.2,37855
20,Mallasandra,21-05-2025,13.0548038,77.51526433,26.4,20.5,97,4.4,37855
20,Mallasandra,22-05-2025,13.0548038,77.51526433,28.8,19.5,94,0.1,37855
20,Mallasandra,23-05-2025,13.0548038,77.51526433,28.4,20.5,96,4.7,37855
20,Mallasandra,24-05-2025,13.0548038,77.51526433,25.8,21,93,5,37855
20,Mallasandra,25-05-2025,13.0548038,77.51526433,26.9,20.3,97,8.4,37855
20,Mallasandra,26-05-2025,13.0548038,77.51526433,25.3,20.2,98,15.4,37855
20,Mallasandra,27-05-2025,13.0548038,77.51526433,26.4,20.3,93,2.4,37855
20,Mallasandra,28-05-2025,13.0548038,77.51526433,26.7,20.9,92,2.1,37855
20,Mallasandra,29-05-2025,13.0548038,77.51526433,25.8,20.7,95,7.5,37855
20,Mallasandra,30-05-2025,13.0548038,77.51526433,24.2,20.4,97,2.2,37855
20,Mallasandra,31-05-2025,13.0548038,77.51526433,29.4,20.8,94,0.1,37855
59,Mattikere,01-04-2025,13.0328964,77.56113478,33,19.7,87,0,40373
59,Mattikere,02-04-2025,13.0328964,77.56113478,32.7,20.3,90,0.2,40373
59,Mattikere,03-04-2025,13.0328964,77.56113478,32.7,20.4,88,3.6,40373
59,Mattikere,04-04-2025,13.0328964,77.56113478,29.2,19.4,95,1.9,40373
59,Mattikere,05-04-2025,13.0328964,77.56113478,31.1,19.5,95,0.1,40373
59,Mattikere,06-04-2025,13.0328964,77.56113478,32.2,20.7,90,0,40373
59,Mattikere,07-04-2025,13.0328964,77.56113478,34.4,20.9,95,0,40373
59,Mattikere,08-04-2025,13.0328964,77.56113478,34.2,19.9,90,0,40373
59,Mattikere,09-04-2025,13.0328964,77.56113478,32.8,19.6,82,0,40373
59,Mattikere,10-04-2025,13.0328964,77.56113478,32.5,20.7,88,0.2,40373
59,Mattikere,11-04-2025,13.0328964,77.56113478,33.5,20.7,85,1.6,40373
59,Mattikere,12-04-2025,13.0328964,77.56113478,33.3,20.8,83,0.4,40373
59,Mattikere,13-04-2025,13.0328964,77.56113478,32.3,21.1,74,0.3,40373
59,Mattikere,14-04-2025,13.0328964,77.56113478,33.9,21.8,70,0,40373
59,Mattikere,15-04-2025,13.0328964,77.56113478,32.8,21,81,0,40373
59,Mattikere,16-04-2025,13.0328964,77.56113478,33.5,21.7,89,1.8,40373
59,Mattikere,17-04-2025,13.0328964,77.56113478,33,21,80,0.1,40373
59,Mattikere,18-04-2025,13.0328964,77.56113478,33.3,21.3,85,0.6,40373
59,Mattikere,19-04-2025,13.0328964,77.56113478,32.3,20.9,89,0,40373
59,Mattikere,20-04-2025,13.0328964,77.56113478,33.5,21,90,1.3,40373
59,Mattikere,21-04-2025,13.0328964,77.56113478,33.8,20.4,94,0,40373
59,Mattikere,22-04-2025,13.0328964,77.56113478,34.2,21.8,69,0,40373
59,Mattikere,23-04-2025,13.0328964,77.56113478,34.6,21.4,76,0,40373
59,Mattikere,24-04-2025,13.0328964,77.56113478,36,20.9,93,0,40373
59,Mattikere,25-04-2025,13.0328964,77.56113478,34.9,21.7,88,0,40373
59,Mattikere,26-04-2025,13.0328964,77.56113478,33.9,22.2,83,0,40373
59,Mattikere,27-04-2025,13.0328964,77.56113478,33.8,21.7,85,0,40373
59,Mattikere,28-04-2025,13.0328964,77.56113478,32.9,21.7,90,0,40373
59,Mattikere,29-04-2025,13.0328964,77.56113478,33.9,22.1,84,0.1,40373
59,Mattikere,30-04-2025,13.0328964,77.56113478,34.2,22.4,75,0.8,40373
59,Mattikere,01-05-2025,13.0328964,77.56113478,34.3,23.4,66,0.2,40373
59,Mattikere,02-05-2025,13.0328964,77.56113478,33.7,21.7,86,1.1,40373
59,Mattikere,03-05-2025,13.0328964,77.56113478,34.1,21.2,92,1.4,40373
59,Mattikere,04-05-2025,13.0328964,77.56113478,33.6,21.2,94,0.4,40373
59,Mattikere,05-05-2025,13.0328964,77.56113478,34.6,21.7,87,0,40373
59,Mattikere,06-05-2025,13.0328964,77.56113478,33.6,20.6,95,0,40373
59,Mattikere,07-05-2025,13.0328964,77.56113478,33.4,20.4,81,0.1,40373
59,Mattikere,08-05-2025,13.0328964,77.56113478,32.2,21.4,81,0,40373
59,Mattikere,09-05-2025,13.0328964,77.56113478,32.3,20.2,81,0.5,40373
59,Mattikere,10-05-2025,13.0328964,77.56113478,31.5,21.3,78,1.7,40373
59,Mattikere,11-05-2025,13.0328964,77.56113478,31.8,20.4,83,5.8,40373
59,Mattikere,12-05-2025,13.0328964,77.56113478,31.3,20.7,93,2.5,40373
59,Mattikere,13-05-2025,13.0328964,77.56113478,33,20.4,97,2.7,40373
59,Mattikere,14-05-2025,13.0328964,77.56113478,31.7,20.6,93,1.6,40373
59,Mattikere,15-05-2025,13.0328964,77.56113478,32.7,20.9,95,1.1,40373
59,Mattikere,16-05-2025,13.0328964,77.56113478,31.1,21.1,96,2.8,40373
59,Mattikere,17-05-2025,13.0328964,77.56113478,29.5,20.9,96,26.7,40373
59,Mattikere,18-05-2025,13.0328964,77.56113478,29.3,20.4,98,12.1,40373
59,Mattikere,19-05-2025,13.0328964,77.56113478,28.2,21.1,98,16,40373
59,Mattikere,20-05-2025,13.0328964,77.56113478,26.9,20.7,98,18.2,40373
59,Mattikere,21-05-2025,13.0328964,77.56113478,26.4,20.5,97,4.4,40373
59,Mattikere,22-05-2025,13.0328964,77.56113478,28.8,19.5,94,0.1,40373
59,Mattikere,23-05-2025,13.0328964,77.56113478,28.4,20.4,96,4.7,40373
59,Mattikere,24-05-2025,13.0328964,77.56113478,25.8,20.9,93,5,40373
59,Mattikere,25-05-2025,13.0328964,77.56113478,26.9,20.3,97,8.4,40373
59,Mattikere,26-05-2025,13.0328964,77.56113478,25.3,20.2,98,15.4,40373
59,Mattikere,27-05-2025,13.0328964,77.56113478,26.3,20.3,93,2.4,40373
59,Mattikere,28-05-2025,13.0328964,77.56113478,26.6,20.8,92,2.1,40373
59,Mattikere,29-05-2025,13.0328964,77.56113478,25.8,20.6,95,7.5,40373
59,Mattikere,30-05-2025,13.0328964,77.56113478,24.1,20.3,97,2.2,40373
59,Mattikere,31-05-2025,13.0328964,77.56113478,29.4,20.7,94,0.1,40373
60,Aramane Nagara,01-04-2025,13.01533211,77.57705066,32.8,19.6,87,0,39786
60,Aramane Nagara,02-04-2025,13.01533211,77.57705066,32.5,20.1,90,0.2,39786
60,Aramane Nagara,03-04-2025,13.01533211,77.57705066,32.5,20.3,88,3.6,39786
60,Aramane Nagara,04-04-2025,13.01533211,77.57705066,29,19.3,95,1.9,39786
60,Aramane Nagara,05-04-2025,13.01533211,77.57705066,30.9,19.4,95,0.1,39786
60,Aramane Nagara,06-04-2025,13.01533211,77.57705066,32,20.5,90,0,39786
60,Aramane Nagara,07-04-2025,13.01533211,77.57705066,34.3,20.7,95,0,39786
60,Aramane Nagara,08-04-2025,13.01533211,77.57705066,34,19.7,90,0,39786
60,Aramane Nagara,09-04-2025,13.01533211,77.57705066,32.7,19.4,82,0,39786
60,Aramane Nagara,10-04-2025,13.01533211,77.57705066,32.4,20.6,88,0.2,39786
60,Aramane Nagara,11-04-2025,13.01533211,77.57705066,33.3,20.5,85,1.6,39786
60,Aramane Nagara,12-04-2025,13.01533211,77.57705066,33.1,20.7,83,0.4,39786
60,Aramane Nagara,13-04-2025,13.01533211,77.57705066,32.1,20.9,74,0.3,39786
60,Aramane Nagara,14-04-2025,13.01533211,77.57705066,33.7,21.7,70,0,39786
60,Aramane Nagara,15-04-2025,13.01533211,77.57705066,32.7,20.8,81,0,39786
60,Aramane Nagara,16-04-2025,13.01533211,77.57705066,33.4,21.6,89,1.8,39786
60,Aramane Nagara,17-04-2025,13.01533211,77.57705066,32.9,20.8,80,0.1,39786
60,Aramane Nagara,18-04-2025,13.01533211,77.57705066,33.1,21.2,85,0.6,39786
60,Aramane Nagara,19-04-2025,13.01533211,77.57705066,32.1,20.8,89,0,39786
60,Aramane Nagara,20-04-2025,13.01533211,77.57705066,33.3,20.9,90,1.3,39786
60,Aramane Nagara,21-04-2025,13.01533211,77.57705066,33.7,20.2,94,0,39786
60,Aramane Nagara,22-04-2025,13.01533211,77.57705066,34.1,21.7,69,0,39786
60,Aramane Nagara,23-04-2025,13.01533211,77.57705066,34.4,21.2,76,0,39786
60,Aramane Nagara,24-04-2025,13.01533211,77.57705066,35.9,20.7,93,0,39786
60,Aramane Nagara,25-04-2025,13.01533211,77.57705066,34.8,21.6,88,0,39786
60,Aramane Nagara,26-04-2025,13.01533211,77.57705066,33.8,22,83,0,39786
60,Aramane Nagara,27-04-2025,13.01533211,77.57705066,33.7,21.6,85,0,39786
60,Aramane Nagara,28-04-2025,13.01533211,77.57705066,32.8,21.5,90,0,39786
60,Aramane Nagara,29-04-2025,13.01533211,77.57705066,33.7,22,84,0.1,39786
60,Aramane Nagara,30-04-2025,13.01533211,77.57705066,34.1,22.3,75,0.8,39786
60,Aramane Nagara,01-05-2025,13.01533211,77.57705066,34.2,23.3,66,0.2,39786
60,Aramane Nagara,02-05-2025,13.01533211,77.57705066,33.5,21.6,86,1.1,39786
60,Aramane Nagara,03-05-2025,13.01533211,77.57705066,34,21,92,1.4,39786
60,Aramane Nagara,04-05-2025,13.01533211,77.57705066,33.5,21.1,94,0.4,39786
60,Aramane Nagara,05-05-2025,13.01533211,77.57705066,34.5,21.6,87,0,39786
60,Aramane Nagara,06-05-2025,13.01533211,77.57705066,33.5,20.4,95,0,39786
60,Aramane Nagara,07-05-2025,13.01533211,77.57705066,33.2,20.3,81,0.1,39786
60,Aramane Nagara,08-05-2025,13.01533211,77.57705066,32.1,21.2,81,0,39786
60,Aramane Nagara,09-05-2025,13.01533211,77.57705066,32.1,20.1,81,0.5,39786
60,Aramane Nagara,10-05-2025,13.01533211,77.57705066,31.4,21.1,78,1.7,39786
60,Aramane Nagara,11-05-2025,13.01533211,77.57705066,31.7,20.3,83,5.8,39786
60,Aramane Nagara,12-05-2025,13.01533211,77.57705066,31.1,20.5,93,2.5,39786
60,Aramane Nagara,13-05-2025,13.01533211,77.57705066,32.9,20.2,97,2.7,39786
60,Aramane Nagara,14-05-2025,13.01533211,77.57705066,31.6,20.5,93,1.6,39786
60,Aramane Nagara,15-05-2025,13.01533211,77.57705066,32.6,20.7,95,1.1,39786
60,Aramane Nagara,16-05-2025,13.01533211,77.57705066,30.9,21,96,2.8,39786
60,Aramane Nagara,17-05-2025,13.01533211,77.57705066,29.4,20.8,96,26.7,39786
60,Aramane Nagara,18-05-2025,13.01533211,77.57705066,29.1,20.3,98,12.1,39786
60,Aramane Nagara,19-05-2025,13.01533211,77.57705066,28,21,98,16,39786
60,Aramane Nagara,20-05-2025,13.01533211,77.57705066,26.8,20.6,98,18.2,39786
60,Aramane Nagara,21-05-2025,13.01533211,77.57705066,26.2,20.3,97,4.4,39786
60,Aramane Nagara,22-05-2025,13.01533211,77.57705066,28.6,19.3,94,0.1,39786
60,Aramane Nagara,23-05-2025,13.01533211,77.57705066,28.2,20.3,96,4.7,39786
60,Aramane Nagara,24-05-2025,13.01533211,77.57705066,25.6,20.8,93,5,39786
60,Aramane Nagara,25-05-2025,13.01533211,77.57705066,26.7,20.1,97,8.4,39786
60,Aramane Nagara,26-05-2025,13.01533211,77.57705066,25.1,20,98,15.4,39786
60,Aramane Nagara,27-05-2025,13.01533211,77.57705066,26.2,20.1,93,2.4,39786
60,Aramane Nagara,28-05-2025,13.01533211,77.57705066,26.5,20.7,92,2.1,39786
60,Aramane Nagara,29-05-2025,13.01533211,77.57705066,25.6,20.5,95,7.5,39786
60,Aramane Nagara,30-05-2025,13.01533211,77.57705066,24,20.2,97,2.2,39786
60,Aramane Nagara,31-05-2025,13.01533211,77.57705066,29.2,20.6,94,0.1,39786
61,Malleswaram,01-04-2025,13.0144284,77.56162791,32.9,19.6,87,0,47400
61,Malleswaram,02-04-2025,13.0144284,77.56162791,32.6,20.2,90,0.2,47400
61,Malleswaram,03-04-2025,13.0144284,77.56162791,32.6,20.3,88,3.6,47400
61,Malleswaram,04-04-2025,13.0144284,77.56162791,29.1,19.3,95,1.9,47400
61,Malleswaram,05-04-2025,13.0144284,77.56162791,31,19.4,95,0.1,47400
61,Malleswaram,06-04-2025,13.0144284,77.56162791,32.1,20.6,90,0,47400
61,Malleswaram,07-04-2025,13.0144284,77.56162791,34.3,20.8,95,0,47400
61,Malleswaram,08-04-2025,13.0144284,77.56162791,34.1,19.8,90,0,47400
61,Malleswaram,09-04-2025,13.0144284,77.56162791,32.7,19.5,82,0,47400
61,Malleswaram,10-04-2025,13.0144284,77.56162791,32.4,20.6,88,0.2,47400
61,Malleswaram,11-04-2025,13.0144284,77.56162791,33.4,20.6,85,1.6,47400
61,Malleswaram,12-04-2025,13.0144284,77.56162791,33.2,20.7,83,0.4,47400
61,Malleswaram,13-04-2025,13.0144284,77.56162791,32.2,21,74,0.3,47400
61,Malleswaram,14-04-2025,13.0144284,77.56162791,33.8,21.7,70,0,47400
61,Malleswaram,15-04-2025,13.0144284,77.56162791,32.7,20.9,81,0,47400
61,Malleswaram,16-04-2025,13.0144284,77.56162791,33.4,21.6,89,1.8,47400
61,Malleswaram,17-04-2025,13.0144284,77.56162791,32.9,20.9,80,0.1,47400
61,Malleswaram,18-04-2025,13.0144284,77.56162791,33.2,21.2,85,0.6,47400
61,Malleswaram,19-04-2025,13.0144284,77.56162791,32.2,20.8,89,0,47400
61,Malleswaram,20-04-2025,13.0144284,77.56162791,33.4,20.9,90,1.3,47400
61,Malleswaram,21-04-2025,13.0144284,77.56162791,33.7,20.3,94,0,47400
61,Malleswaram,22-04-2025,13.0144284,77.56162791,34.1,21.7,69,0,47400
61,Malleswaram,23-04-2025,13.0144284,77.56162791,34.5,21.3,76,0,47400
61,Malleswaram,24-04-2025,13.0144284,77.56162791,35.9,20.8,93,0,47400
61,Malleswaram,25-04-2025,13.0144284,77.56162791,34.8,21.6,88,0,47400
61,Malleswaram,26-04-2025,13.0144284,77.56162791,33.8,22.1,83,0,47400
61,Malleswaram,27-04-2025,13.0144284,77.56162791,33.7,21.6,85,0,47400
61,Malleswaram,28-04-2025,13.0144284,77.56162791,32.8,21.6,90,0,47400
61,Malleswaram,29-04-2025,13.0144284,77.56162791,33.8,22,84,0.1,47400
61,Malleswaram,30-04-2025,13.0144284,77.56162791,34.1,22.3,75,0.8,47400
61,Malleswaram,01-05-2025,13.0144284,77.56162791,34.2,23.3,66,0.2,47400
61,Malleswaram,02-05-2025,13.0144284,77.56162791,33.6,21.6,86,1.1,47400
61,Malleswaram,03-05-2025,13.0144284,77.56162791,34,21.1,92,1.4,47400
61,Malleswaram,04-05-2025,13.0144284,77.56162791,33.5,21.1,94,0.4,47400
61,Malleswaram,05-05-2025,13.0144284,77.56162791,34.5,21.6,87,0,47400
61,Malleswaram,06-05-2025,13.0144284,77.56162791,33.5,20.5,95,0,47400
61,Malleswaram,07-05-2025,13.0144284,77.56162791,33.3,20.3,81,0.1,47400
61,Malleswaram,08-05-2025,13.0144284,77.56162791,32.1,21.3,81,0,47400
61,Malleswaram,09-05-2025,13.0144284,77.56162791,32.2,20.1,81,0.5,47400
61,Malleswaram,10-05-2025,13.0144284,77.56162791,31.4,21.2,78,1.7,47400
61,Malleswaram,11-05-2025,13.0144284,77.56162791,31.7,20.3,83,5.8,47400
61,Malleswaram,12-05-2025,13.0144284,77.56162791,31.2,20.6,93,2.5,47400
61,Malleswaram,13-05-2025,13.0144284,77.56162791,32.9,20.3,97,2.7,47400
61,Malleswaram,14-05-2025,13.0144284,77.56162791,31.6,20.5,93,1.6,47400
61,Malleswaram,15-05-2025,13.0144284,77.56162791,32.6,20.8,95,1.1,47400
61,Malleswaram,16-05-2025,13.0144284,77.56162791,31,21,96,2.8,47400
61,Malleswaram,17-05-2025,13.0144284,77.56162791,29.4,20.8,96,26.7,47400
61,Malleswaram,18-05-2025,13.0144284,77.56162791,29.2,20.3,98,12.1,47400
61,Malleswaram,19-05-2025,13.0144284,77.56162791,28.1,21,98,16,47400
61,Malleswaram,20-05-2025,13.0144284,77.56162791,26.8,20.6,98,18.2,47400
61,Malleswaram,21-05-2025,13.0144284,77.56162791,26.3,20.4,97,4.4,47400
